,humidity,precipitation_height,snow_depth,sunshine_duration,temperature_air_max_2m,temperature_air_mean_2m,season,holiday
2021-12-04,86.0,1.9,0.0,3960.0000000000005,278.65,277.34999999999997,autumn,False
2021-12-05,80.0,0.0,0.0,6840.0,280.04999999999995,277.04999999999995,autumn,False
2021-12-06,85.0,4.8,0.0,18000.0,279.84999999999997,275.84999999999997,autumn,False
2021-12-07,78.0,0.0,0.0,20160.0,278.95,277.34999999999997,autumn,False
2021-12-08,78.0,0.0,0.0,3600.0,279.75,277.75,autumn,False
2021-12-09,82.0,0.0,0.0,8280.0,277.84999999999997,276.04999999999995,autumn,False
2021-12-10,84.0,0.3,0.0,0.0,277.25,275.84999999999997,autumn,False
2021-12-11,88.0,0.8,0.0,0.0,279.04999999999995,276.25,autumn,False
2021-12-12,85.0,0.4,0.0,0.0,282.15,280.04999999999995,autumn,False
2021-12-13,82.0,0.0,0.0,360.0,283.65,281.54999999999995,autumn,False
2021-12-14,86.0,0.0,0.0,0.0,282.15,280.95,autumn,False
2021-12-15,86.0,0.0,0.0,0.0,283.45,281.84999999999997,autumn,False
2021-12-16,92.0,0.0,0.0,5400.0,284.04999999999995,281.65,autumn,False
2021-12-17,93.0,0.0,0.0,0.0,281.54999999999995,280.45,autumn,False
2021-12-18,98.0,0.2,0.0,0.0,278.25,276.95,autumn,False
2021-12-19,95.0,0.2,0.0,0.0,278.75,278.45,autumn,False
2021-12-20,91.33333333333333,0.0,0.0,13320.0,279.15,276.65,autumn,False
2021-12-21,87.66666666666667,0.1,0.0,24480.0,276.65,271.65,winter,False
2021-12-22,84.0,0.0,0.0,22680.0,274.65,270.95,winter,False
2021-12-23,80.0,0.2,0.0,360.0,282.45,276.34999999999997,winter,False
2021-12-24,84.0,7.7,0.0,1800.0,283.54999999999995,281.54999999999995,winter,True
2021-12-25,92.0,6.7,0.0,0.0,279.84999999999997,276.34999999999997,winter,True
2021-12-26,89.0,0.4,0.0,0.0,275.75,274.45,winter,True
2021-12-27,92.0,1.7,0.0,5040.0,281.95,278.75,winter,True
2021-12-28,85.0,7.1,0.0,2160.0,284.95,282.25,winter,True
2021-12-29,85.0,3.1,0.0,2520.0,286.25,283.04999999999995,winter,True
2021-12-30,84.0,0.0,0.0,2520.0,288.65,286.65,winter,True
2021-12-31,78.0,0.0,0.0,12960.0,289.25,286.34999999999997,winter,True
2022-01-01,81.0,0.0,0.0,14759.999999999998,287.15,285.15,winter,True
2022-01-02,75.0,0.8,0.0,6840.0,286.95,284.84999999999997,winter,True
2022-01-03,82.0,11.2,0.0,2880.0,283.84999999999997,282.45,winter,True
2022-01-04,90.0,7.5,0.0,0.0,281.15,279.75,winter,True
2022-01-05,83.0,0.8,0.0,1440.0,277.84999999999997,276.25,winter,True
2022-01-06,84.0,0.7,0.0,12240.0,279.15,276.04999999999995,winter,True
2022-01-07,79.0,0.8,0.0,2160.0,278.34999999999997,276.25,winter,True
2022-01-08,83.0,5.7,0.0,3240.0,278.34999999999997,275.75,winter,True
2022-01-09,83.0,0.5,0.0,2520.0,279.15,277.04999999999995,winter,False
2022-01-10,88.0,0.0,0.0,23040.0,279.65,274.45,winter,False
2022-01-11,89.0,0.0,0.0,27720.0,278.34999999999997,273.04999999999995,winter,False
2022-01-12,91.0,0.0,0.0,0.0,275.95,274.45,winter,False
2022-01-13,87.0,0.0,0.0,26280.0,281.45,274.65,winter,False
2022-01-14,90.0,0.0,0.0,22320.0,280.15,275.04999999999995,winter,False
2022-01-15,96.0,0.0,0.0,0.0,275.84999999999997,274.45,winter,False
2022-01-16,89.0,0.2,0.0,0.0,278.34999999999997,276.15,winter,False
2022-01-17,89.0,0.0,0.0,720.0,280.15,278.54999999999995,winter,False
2022-01-18,89.0,0.0,0.0,0.0,280.65,278.84999999999997,winter,False
2022-01-19,85.0,1.0,0.0,0.0,278.45,276.75,winter,False
2022-01-20,84.0,0.9,0.0,5760.0,277.54999999999995,275.95,winter,False
2022-01-21,88.0,0.1,0.0,0.0,277.54999999999995,275.75,winter,False
2022-01-22,91.0,0.0,0.0,0.0,278.84999999999997,277.54999999999995,winter,False
2022-01-23,87.0,0.0,0.0,0.0,278.54999999999995,277.65,winter,False
2022-01-24,85.0,0.0,0.0,29880.000000000004,278.54999999999995,274.84999999999997,winter,False
2022-01-25,95.0,0.0,0.0,0.0,275.54999999999995,273.84999999999997,winter,False
2022-01-26,89.0,0.0,0.0,0.0,275.15,274.54999999999995,winter,False
2022-01-27,84.0,0.0,0.0,0.0,280.65,278.15,winter,False
2022-01-28,82.0,0.0,0.0,24120.0,280.45,277.84999999999997,winter,False
2022-01-29,80.0,0.1,0.0,2520.0,284.15,281.45,winter,False
2022-01-30,76.0,0.9,0.0,8280.0,280.45,277.45,winter,False
2022-01-31,85.0,6.9,0.0,0.0,278.75,277.25,winter,False
2022-02-01,83.0,4.4,0.0,0.0,281.95,278.65,winter,False
2022-02-02,82.0,0.3,0.0,12960.0,283.34999999999997,280.84999999999997,winter,False
2022-02-03,85.0,0.0,0.0,0.0,281.45,280.15,winter,False
2022-02-04,78.0,0.8,0.0,1800.0,282.15,279.54999999999995,winter,False
2022-02-05,74.0,0.2,0.0,29880.000000000004,280.15,277.65,winter,False
2022-02-06,82.0,17.6,0.0,0.0,281.54999999999995,279.04999999999995,winter,False
2022-02-07,77.0,0.0,0.0,9360.0,280.15,277.34999999999997,winter,False
2022-02-08,80.0,0.0,0.0,360.0,283.84999999999997,281.45,winter,False
2022-02-09,81.0,0.0,0.0,4680.0,285.04999999999995,281.25,winter,False
2022-02-10,87.0,7.0,0.0,2160.0,282.34999999999997,278.15,winter,False
2022-02-11,79.0,0.1,0.0,14759.999999999998,279.34999999999997,275.95,winter,False
2022-02-12,72.0,0.0,0.0,30960.0,280.65,274.65,winter,False
2022-02-13,63.0,0.0,0.0,31319.999999999996,283.75,278.75,winter,False
2022-02-14,70.0,0.0,0.0,15480.0,285.15,282.04999999999995,winter,False
2022-02-15,75.0,0.2,0.0,15120.0,282.34999999999997,280.04999999999995,winter,False
2022-02-16,77.0,1.3,0.0,3240.0,287.84999999999997,284.65,winter,False
2022-02-17,70.0,2.5,0.0,16560.0,286.54999999999995,282.34999999999997,winter,False
2022-02-18,69.0,0.7,0.0,5760.0,287.45,282.25,winter,False
2022-02-19,63.0,0.2,0.0,20880.0,281.95,279.04999999999995,winter,False
2022-02-20,77.0,7.3,0.0,0.0,284.45,282.04999999999995,winter,False
2022-02-21,76.0,2.5,0.0,12960.0,280.34999999999997,278.54999999999995,winter,False
2022-02-22,81.0,1.1,0.0,2520.0,283.25,279.95,winter,False
2022-02-23,71.0,0.0,0.0,33840.0,285.15,280.34999999999997,winter,False
2022-02-24,76.0,3.4,0.0,5760.0,284.65,279.75,winter,False
2022-02-25,80.0,2.0,0.0,6840.0,279.84999999999997,276.54999999999995,winter,False
2022-02-26,79.0,0.0,0.0,27720.0,281.25,276.34999999999997,winter,False
2022-02-27,65.0,0.0,0.0,37080.0,282.34999999999997,276.95,winter,False
2022-02-28,60.0,0.0,0.0,37440.0,283.65,277.54999999999995,winter,False
2022-03-01,59.0,0.0,0.0,12960.0,283.84999999999997,277.25,winter,False
2022-03-02,53.0,0.0,0.0,33840.0,284.45,278.04999999999995,winter,False
2022-03-03,55.0,0.0,0.0,37440.0,285.65,277.34999999999997,winter,False
2022-03-04,56.0,0.0,0.0,38160.0,284.34999999999997,276.84999999999997,winter,False
2022-03-05,62.0,0.0,0.0,37800.0,283.04999999999995,276.04999999999995,winter,False
2022-03-06,68.0,0.0,0.0,13680.0,279.84999999999997,273.54999999999995,winter,False
2022-03-07,58.0,0.0,0.0,37080.0,280.84999999999997,274.25,winter,False
2022-03-08,50.0,0.0,0.0,39240.0,283.04999999999995,276.95,winter,False
2022-03-09,48.0,0.0,0.0,38880.0,287.45,278.84999999999997,winter,False
2022-03-10,47.0,0.0,0.0,39600.0,288.84999999999997,280.65,winter,False
2022-03-11,45.0,0.0,0.0,34560.0,286.65,281.45,winter,False
2022-03-12,55.0,0.0,0.0,17280.0,287.45,283.15,winter,False
2022-03-13,55.0,2.5,0.0,16200.0,290.04999999999995,283.04999999999995,winter,False
2022-03-14,73.0,0.0,0.0,19080.0,286.54999999999995,282.15,winter,False
2022-03-15,87.0,2.2,0.0,0.0,281.65,279.04999999999995,winter,False
2022-03-16,80.0,0.1,0.0,18000.0,284.95,280.75,winter,False
2022-03-17,80.0,0.3,0.0,0.0,283.54999999999995,280.65,winter,False
2022-03-18,65.0,0.0,0.0,39600.0,288.75,279.95,winter,False
2022-03-19,60.0,0.0,0.0,36360.0,287.34999999999997,279.75,winter,False
2022-03-20,62.0,0.2,0.0,10080.0,284.04999999999995,279.75,spring,False
2022-03-21,63.0,0.0,0.0,37440.0,292.45,284.45,spring,False
2022-03-22,51.0,0.0,0.0,41040.0,291.34999999999997,283.75,spring,False
2022-03-23,59.0,0.0,0.0,41040.0,291.84999999999997,282.15,spring,False
2022-03-24,56.0,0.0,0.0,41400.0,290.54999999999995,282.34999999999997,spring,False
2022-03-25,57.0,0.0,0.0,41040.0,291.34999999999997,282.15,spring,False
2022-03-26,64.0,0.0,0.0,41400.0,291.75,282.04999999999995,spring,False
2022-03-27,76.0,0.0,0.0,41760.0,291.25,283.04999999999995,spring,False
2022-03-28,72.0,0.0,0.0,35280.0,292.25,284.15,spring,False
2022-03-29,73.0,0.7,0.0,17280.0,289.04999999999995,283.45,spring,False
2022-03-30,68.0,3.3,0.0,21240.0,287.15,282.34999999999997,spring,False
2022-03-31,90.0,4.7,0.0,0.0,279.75,277.75,spring,False
2022-04-01,90.0,5.3,0.0,0.0,275.34999999999997,274.15,spring,False
2022-04-02,84.0,0.1,0.1,5040.0,276.95,273.95,spring,False
2022-04-03,69.0,0.0,0.0,18720.0,280.15,275.95,spring,False
2022-04-04,73.0,2.8,0.0,4320.0,280.75,277.65,spring,False
2022-04-05,87.0,3.3,0.0,0.0,285.95,283.04999999999995,spring,False
2022-04-06,70.0,0.4,0.0,1440.0,285.04999999999995,283.04999999999995,spring,False
2022-04-07,68.0,4.5,0.0,17280.0,286.65,283.25,spring,False
2022-04-08,80.0,0.0,0.0,0.0,280.25,278.34999999999997,spring,False
2022-04-09,74.0,0.2,0.0,22680.0,283.04999999999995,278.25,spring,False
2022-04-10,66.0,0.0,0.0,30240.0,284.15,278.95,spring,False
2022-04-11,57.0,0.0,0.0,43560.0,289.25,282.54999999999995,spring,True
2022-04-12,51.0,0.0,0.0,36000.0,297.45,288.45,spring,True
2022-04-13,69.0,0.3,0.0,17280.0,292.54999999999995,287.84999999999997,spring,True
2022-04-14,76.0,0.2,0.0,14759.999999999998,292.04999999999995,286.65,spring,True
2022-04-15,81.0,0.0,0.0,32400.0,287.65,283.04999999999995,spring,True
2022-04-16,58.0,0.0,0.0,45000.0,290.84999999999997,282.95,spring,True
2022-04-17,43.0,0.0,0.0,47160.0,291.45,283.84999999999997,spring,True
2022-04-18,47.0,0.0,0.0,45720.0,292.34999999999997,284.65,spring,True
2022-04-19,53.0,0.0,0.0,43560.0,293.34999999999997,284.65,spring,True
2022-04-20,47.0,0.0,0.0,46080.0,291.65,285.04999999999995,spring,True
2022-04-21,59.0,0.0,0.0,27360.0,291.45,284.65,spring,True
2022-04-22,64.0,0.0,0.0,18000.0,291.54999999999995,284.75,spring,True
2022-04-23,61.0,0.0,0.0,32400.0,291.84999999999997,285.84999999999997,spring,True
2022-04-24,63.0,12.9,0.0,8640.0,291.75,284.65,spring,False
2022-04-25,77.0,1.3,0.0,24120.0,287.65,282.75,spring,False
2022-04-26,91.0,5.0,0.0,360.0,284.54999999999995,281.54999999999995,spring,False
2022-04-27,74.0,0.0,0.0,33120.0,289.95,283.04999999999995,spring,False
2022-04-28,70.0,0.0,0.0,46080.0,290.84999999999997,283.75,spring,False
2022-04-29,77.0,1.8,0.0,7200.0,288.45,283.45,spring,False
2022-04-30,71.0,0.0,0.0,15840.000000000002,286.65,282.15,spring,False
2022-05-01,71.0,0.0,0.0,18000.0,288.25,282.84999999999997,spring,False
2022-05-02,66.0,0.0,0.0,41040.0,292.25,285.84999999999997,spring,False
2022-05-03,63.0,0.0,0.0,45000.0,291.65,285.65,spring,False
2022-05-04,71.0,0.0,0.0,38520.0,290.75,284.34999999999997,spring,False
2022-05-05,66.0,0.0,0.0,36720.0,292.34999999999997,285.84999999999997,spring,False
2022-05-06,66.0,0.0,0.0,45720.0,293.75,286.84999999999997,spring,False
2022-05-07,68.0,0.0,0.0,39960.0,294.95,287.65,spring,False
2022-05-08,74.0,0.0,0.0,29519.999999999996,292.75,286.45,spring,False
2022-05-09,63.0,0.0,0.0,44640.0,298.84999999999997,289.45,spring,False
2022-05-10,56.0,0.0,0.0,24480.0,299.34999999999997,292.65,spring,False
2022-05-11,54.0,0.0,0.0,43200.0,300.75,294.04999999999995,spring,False
2022-05-12,61.0,0.0,0.0,42120.0,294.34999999999997,289.25,spring,False
2022-05-13,61.0,0.0,0.0,49320.0,293.34999999999997,287.54999999999995,spring,False
2022-05-14,63.0,0.0,0.0,49680.0,295.75,287.95,spring,False
2022-05-15,57.0,0.0,0.0,49320.0,299.34999999999997,291.04999999999995,spring,False
2022-05-16,73.0,20.2,0.0,16200.0,298.54999999999995,290.65,spring,False
2022-05-17,65.0,0.0,0.0,26280.0,299.25,292.65,spring,False
2022-05-18,55.0,0.0,0.0,46440.0,303.04999999999995,296.04999999999995,spring,False
2022-05-19,70.0,5.3,0.0,27000.0,303.04999999999995,293.34999999999997,spring,False
2022-05-20,82.0,6.9,0.0,10440.0,297.95,290.95,spring,False
2022-05-21,70.0,0.0,0.0,29880.000000000004,292.84999999999997,287.75,spring,False
2022-05-22,64.0,0.0,0.0,50040.0,296.75,289.95,spring,False
2022-05-23,77.0,12.0,0.0,8640.0,298.15,290.75,spring,False
2022-05-24,75.0,1.8,0.0,21600.0,292.15,287.25,spring,False
2022-05-25,62.0,0.0,0.0,38520.0,293.34999999999997,287.95,spring,False
2022-05-26,67.0,0.0,0.0,30600.0,294.75,289.95,spring,False
2022-05-27,70.0,1.9,0.0,28440.0,293.15,287.65,spring,False
2022-05-28,63.0,0.0,0.0,36360.0,290.15,284.95,spring,False
2022-05-29,81.0,1.3,0.0,9000.0,287.54999999999995,282.34999999999997,spring,False
2022-05-30,71.0,0.0,0.0,20520.0,289.54999999999995,283.95,spring,False
2022-05-31,67.0,0.6,0.0,13680.0,292.54999999999995,285.95,spring,False
2022-06-01,69.0,0.0,0.0,35640.0,291.54999999999995,285.65,spring,False
2022-06-02,62.0,0.0,0.0,55800.0,294.84999999999997,286.84999999999997,spring,False
2022-06-03,64.0,0.0,0.0,39600.0,298.84999999999997,290.25,spring,False
2022-06-04,65.0,0.0,0.0,34200.0,301.15,292.95,spring,False
2022-06-05,81.0,6.7,0.0,2520.0,295.25,291.45,spring,False
2022-06-06,67.0,0.3,0.0,29160.0,295.25,290.34999999999997,spring,False
2022-06-07,80.0,13.0,0.0,13680.0,294.04999999999995,289.04999999999995,spring,False
2022-06-08,85.0,4.3,0.0,3600.0,293.04999999999995,288.75,spring,False
2022-06-09,77.0,0.0,0.0,20880.0,293.65,288.34999999999997,spring,False
2022-06-10,69.0,0.0,0.0,12960.0,297.34999999999997,290.84999999999997,spring,False
2022-06-11,69.0,0.0,0.0,28080.0,297.95,293.65,spring,False
2022-06-12,63.0,0.0,0.0,52920.0,296.54999999999995,291.15,spring,False
2022-06-13,65.0,0.0,0.0,34920.0,293.65,288.34999999999997,spring,False
2022-06-14,60.0,0.0,0.0,55080.0,297.15,288.84999999999997,spring,False
2022-06-15,59.0,0.0,0.0,51120.0,301.75,292.45,spring,False
2022-06-16,58.0,0.0,0.0,49320.0,298.34999999999997,291.75,spring,False
2022-06-17,52.0,0.0,0.0,50040.0,304.25,295.25,spring,False
2022-06-18,44.0,0.0,0.0,46080.0,308.84999999999997,300.84999999999997,spring,False
2022-06-19,65.0,9.8,0.0,33840.0,297.45,292.25,spring,False
2022-06-20,79.0,11.8,0.0,24120.0,293.95,287.75,spring,False
2022-06-21,69.0,0.0,0.0,29880.000000000004,296.54999999999995,289.25,summer,False
2022-06-22,61.0,0.0,0.0,51120.0,301.75,292.84999999999997,summer,False
2022-06-23,68.0,5.6,0.0,37080.0,304.15,296.34999999999997,summer,False
2022-06-24,80.0,10.7,0.0,14759.999999999998,298.15,293.25,summer,False
2022-06-25,67.0,1.1,0.0,30240.0,299.65,293.95,summer,False
2022-06-26,84.0,0.2,0.0,7560.0,293.65,290.65,summer,False
2022-06-27,82.0,1.3,0.0,9360.0,294.54999999999995,289.95,summer,True
2022-06-28,62.0,0.0,0.0,54720.0,298.65,291.65,summer,True
2022-06-29,67.0,0.0,0.0,24840.0,301.25,292.84999999999997,summer,True
2022-06-30,72.0,9.5,0.0,41400.0,304.25,293.04999999999995,summer,True
2022-07-01,70.0,0.0,0.0,19800.0,295.04999999999995,289.45,summer,True
2022-07-02,59.0,0.0,0.0,51480.0,301.15,292.54999999999995,summer,True
2022-07-03,64.0,0.0,0.0,39240.0,298.45,292.25,summer,True
2022-07-04,61.0,0.0,0.0,51480.0,297.54999999999995,291.15,summer,True
2022-07-05,61.0,0.0,0.0,43200.0,297.45,291.34999999999997,summer,True
2022-07-06,62.0,0.0,0.0,33120.0,294.75,289.25,summer,True
2022-07-07,72.0,2.5,0.0,7560.0,293.34999999999997,290.04999999999995,summer,True
2022-07-08,66.0,0.0,0.0,37440.0,296.75,290.65,summer,True
2022-07-09,69.0,0.4,0.0,31319.999999999996,298.34999999999997,291.65,summer,True
2022-07-10,72.0,0.0,0.0,7200.0,292.65,288.95,summer,True
2022-07-11,79.0,0.0,0.0,5760.0,294.95,290.25,summer,True
2022-07-12,63.0,0.1,0.0,44640.0,302.95,293.75,summer,True
2022-07-13,51.0,0.0,0.0,25920.0,305.34999999999997,297.65,summer,True
2022-07-14,61.0,0.0,0.0,25200.0,298.84999999999997,293.04999999999995,summer,True
2022-07-15,58.0,0.0,0.0,34200.0,296.04999999999995,290.25,summer,True
2022-07-16,58.0,0.0,0.0,30960.0,297.15,290.54999999999995,summer,True
2022-07-17,51.0,0.0,0.0,54360.0,301.04999999999995,292.04999999999995,summer,True
2022-07-18,46.0,0.0,0.0,52560.0,308.45,297.25,summer,True
2022-07-19,36.0,0.0,0.0,53280.0,310.95,301.45,summer,True
2022-07-20,55.0,9.7,0.0,29880.000000000004,304.04999999999995,297.34999999999997,summer,True
2022-07-21,86.0,1.7,0.0,7920.000000000001,296.45,291.84999999999997,summer,True
2022-07-22,74.0,0.0,0.0,22320.0,297.15,292.15,summer,True
2022-07-23,68.0,0.0,0.0,48600.0,299.75,293.25,summer,True
2022-07-24,54.0,0.0,0.0,50040.0,306.15,297.25,summer,True
2022-07-25,55.0,0.1,0.0,18000.0,302.65,296.65,summer,True
2022-07-26,70.0,0.6,0.0,10800.0,297.34999999999997,291.84999999999997,summer,True
2022-07-27,58.0,0.0,0.0,31680.000000000004,295.45,289.65,summer,True
2022-07-28,58.0,0.0,0.0,25560.0,298.95,291.15,summer,True
2022-07-29,64.0,1.2,0.0,31680.000000000004,299.34999999999997,292.54999999999995,summer,True
2022-07-30,62.0,0.0,0.0,45720.0,299.75,293.15,summer,True
2022-07-31,61.0,0.0,0.0,18000.0,302.25,295.34999999999997,summer,True
2022-08-01,68.0,0.0,0.0,8280.0,298.75,294.15,summer,True
2022-08-02,61.0,0.0,0.0,45720.0,303.45,295.25,summer,True
2022-08-03,54.0,0.0,0.0,50040.0,308.15,298.54999999999995,summer,True
2022-08-04,56.0,1.8,0.0,31680.000000000004,308.84999999999997,298.84999999999997,summer,True
2022-08-05,77.0,0.1,0.0,8280.0,296.54999999999995,291.65,summer,True
2022-08-06,58.0,0.0,0.0,42840.0,296.84999999999997,289.25,summer,True
2022-08-07,52.0,0.0,0.0,51480.0,299.75,290.84999999999997,summer,True
2022-08-08,56.0,0.0,0.0,51480.0,300.54999999999995,292.54999999999995,summer,True
2022-08-09,56.0,0.0,0.0,50760.0,303.45,294.04999999999995,summer,True
2022-08-10,48.0,0.0,0.0,50760.0,305.84999999999997,296.04999999999995,summer,False
2022-08-11,45.0,0.0,0.0,50400.0,305.65,295.95,summer,False
2022-08-12,41.0,0.0,0.0,50400.0,305.45,296.54999999999995,summer,False
2022-08-13,43.0,0.0,0.0,50760.0,305.95,296.04999999999995,summer,False
2022-08-14,47.0,0.0,0.0,38880.0,306.25,297.34999999999997,summer,False
2022-08-15,61.0,0.9,0.0,3960.0000000000005,297.95,294.95,summer,False
2022-08-16,57.0,0.0,0.0,33120.0,304.25,296.65,summer,False
2022-08-17,67.0,0.0,0.0,17640.0,299.04999999999995,294.25,summer,False
2022-08-18,78.0,0.0,0.0,11880.0,297.84999999999997,292.04999999999995,summer,False
2022-08-19,69.0,2.1,0.0,32040.0,300.34999999999997,294.15,summer,False
2022-08-20,71.0,0.0,0.0,29880.000000000004,297.84999999999997,292.75,summer,False
2022-08-21,60.0,0.0,0.0,32400.0,300.54999999999995,292.45,summer,False
2022-08-22,56.0,0.0,0.0,24840.0,301.84999999999997,293.84999999999997,summer,False
2022-08-23,54.0,0.0,0.0,34200.0,304.75,295.65,summer,False
2022-08-24,49.0,0.0,0.0,45360.0,307.65,297.75,summer,False
2022-08-25,45.0,0.0,0.0,42840.0,307.04999999999995,298.04999999999995,summer,False
2022-08-26,79.0,0.0,0.0,0.0,295.45,293.45,summer,False
2022-08-27,81.0,0.1,0.0,0.0,292.34999999999997,290.54999999999995,summer,False
2022-08-28,58.0,0.0,0.0,36000.0,297.95,291.84999999999997,summer,False
2022-08-29,57.0,0.0,0.0,37080.0,298.84999999999997,290.54999999999995,summer,False
2022-08-30,54.0,1.7,0.0,34920.0,302.65,293.84999999999997,summer,False
2022-08-31,70.0,0.0,0.0,17640.0,298.25,293.15,summer,False
2022-09-01,59.0,0.0,0.0,28800.0,300.15,291.54999999999995,summer,False
2022-09-02,43.0,0.0,0.0,42840.0,299.84999999999997,293.75,summer,False
2022-09-03,63.0,0.0,0.0,16560.0,299.25,291.84999999999997,summer,False
2022-09-04,67.0,0.0,0.0,32760.0,301.84999999999997,293.84999999999997,summer,False
2022-09-05,50.0,0.0,0.0,32040.0,304.84999999999997,295.65,summer,False
2022-09-06,54.0,9.0,0.0,39240.0,304.75,296.84999999999997,summer,False
2022-09-07,72.0,9.2,0.0,29519.999999999996,299.65,293.34999999999997,summer,False
2022-09-08,73.0,0.7,0.0,19080.0,295.54999999999995,291.54999999999995,summer,False
2022-09-09,73.0,4.3,0.0,14759.999999999998,294.75,290.25,summer,False
2022-09-10,81.0,1.9,0.0,5400.0,292.54999999999995,289.84999999999997,summer,False
2022-09-11,81.0,0.0,0.0,23760.0,295.25,290.15,summer,False
2022-09-12,67.0,0.0,0.0,41400.0,299.75,291.45,summer,False
2022-09-13,70.0,14.1,0.0,8640.0,299.54999999999995,293.34999999999997,summer,False
2022-09-14,98.0,14.3,0.0,0.0,290.75,289.34999999999997,summer,False
2022-09-15,82.0,0.0,0.0,2880.0,290.95,287.84999999999997,summer,False
2022-09-16,81.0,3.8,0.0,11520.0,289.54999999999995,284.95,summer,False
2022-09-17,78.0,1.4,0.0,19080.0,288.04999999999995,284.65,summer,False
2022-09-18,87.0,10.5,0.0,1080.0,285.95,283.95,summer,False
2022-09-19,81.0,0.5,0.0,12600.0,290.25,285.04999999999995,summer,False
2022-09-20,83.0,0.3,0.0,11520.0,288.75,284.54999999999995,summer,False
2022-09-21,76.0,0.0,0.0,38160.0,291.15,283.75,summer,False
2022-09-22,68.0,0.0,0.0,40680.0,292.65,284.84999999999997,summer,False
2022-09-23,72.0,0.0,0.0,17640.0,292.95,285.84999999999997,autumn,False
2022-09-24,86.0,1.6,0.0,360.0,288.84999999999997,285.84999999999997,autumn,False
2022-09-25,80.0,0.0,0.0,16920.0,290.04999999999995,285.65,autumn,False
2022-09-26,82.0,8.6,0.0,0.0,285.75,284.15,autumn,False
2022-09-27,83.0,3.4,0.0,4680.0,285.65,282.75,autumn,False
2022-09-28,79.0,0.3,0.0,3240.0,286.25,282.95,autumn,False
2022-09-29,78.0,0.0,0.0,27000.0,288.75,282.54999999999995,autumn,False
2022-09-30,71.0,3.3,0.0,37080.0,291.34999999999997,283.84999999999997,autumn,False
2022-10-01,75.0,0.2,0.0,16200.0,291.75,287.15,autumn,False
2022-10-02,85.0,0.4,0.0,2880.0,289.34999999999997,286.84999999999997,autumn,False
2022-10-03,82.0,0.0,0.0,12600.0,290.15,284.95,autumn,False
2022-10-04,74.0,0.0,0.0,31319.999999999996,294.75,286.54999999999995,autumn,True
2022-10-05,75.0,0.0,0.0,27720.0,294.04999999999995,288.54999999999995,autumn,True
2022-10-06,67.0,0.0,0.0,38160.0,291.25,286.45,autumn,True
2022-10-07,72.0,0.0,0.0,38160.0,292.75,285.04999999999995,autumn,True
2022-10-08,72.0,0.0,0.0,24480.0,290.15,284.95,autumn,True
2022-10-09,75.0,0.0,0.0,38520.0,290.45,282.34999999999997,autumn,True
2022-10-10,73.0,0.1,0.0,24480.0,294.25,286.34999999999997,autumn,True
2022-10-11,81.0,0.0,0.0,34560.0,288.25,281.84999999999997,autumn,True
2022-10-12,79.0,0.0,0.0,23040.0,291.25,282.45,autumn,True
2022-10-13,82.0,0.3,0.0,0.0,289.45,286.25,autumn,True
2022-10-14,89.0,1.1,0.0,0.0,290.34999999999997,287.54999999999995,autumn,True
2022-10-15,87.0,0.0,0.0,7560.0,293.54999999999995,288.25,autumn,True
2022-10-16,79.0,0.0,0.0,11880.0,293.34999999999997,289.15,autumn,False
2022-10-17,80.0,10.0,0.0,3960.0000000000005,295.15,291.34999999999997,autumn,False
2022-10-18,97.0,0.2,0.0,7560.0,291.54999999999995,287.54999999999995,autumn,False
2022-10-19,91.0,0.1,0.0,12600.0,289.65,284.15,autumn,False
2022-10-20,90.0,1.5,0.0,360.0,289.34999999999997,285.65,autumn,False
2022-10-21,82.0,2.5,0.0,7200.0,292.95,289.34999999999997,autumn,False
2022-10-22,84.0,0.0,0.0,6840.0,292.25,288.15,autumn,False
2022-10-23,85.0,1.8,0.0,4320.0,293.65,288.15,autumn,False
2022-10-24,74.0,0.0,0.0,13320.0,291.75,289.04999999999995,autumn,False
2022-10-25,80.0,0.9,0.0,5040.0,290.84999999999997,286.75,autumn,False
2022-10-26,78.0,0.1,0.0,25200.0,294.84999999999997,288.84999999999997,autumn,False
2022-10-27,76.0,0.0,0.0,22320.0,296.75,290.34999999999997,autumn,False
2022-10-28,67.0,0.1,0.0,14400.0,297.95,293.15,autumn,False
2022-10-29,73.0,0.0,0.0,0.0,296.25,290.75,autumn,False
2022-10-30,70.0,0.0,0.0,22320.0,295.84999999999997,289.45,autumn,False
2022-10-31,81.0,0.0,0.0,6840.0,290.84999999999997,286.84999999999997,autumn,False
2022-11-01,65.0,0.0,0.0,29880.000000000004,290.95,287.95,autumn,False
2022-11-02,68.0,0.0,0.0,24120.0,288.54999999999995,285.15,autumn,False
2022-11-03,80.0,1.6,0.0,720.0,287.34999999999997,284.65,autumn,False
2022-11-04,87.0,5.7,0.0,1080.0,286.04999999999995,282.54999999999995,autumn,False
2022-11-05,81.0,0.0,0.0,16920.0,284.54999999999995,281.45,autumn,False
2022-11-06,73.0,0.2,0.0,11880.0,286.34999999999997,282.84999999999997,autumn,False
2022-11-07,77.0,0.0,0.0,8280.0,288.15,285.84999999999997,autumn,False
2022-11-08,74.0,0.0,0.0,6120.0,289.75,286.34999999999997,autumn,False
2022-11-09,73.0,0.1,0.0,21240.0,288.54999999999995,286.15,autumn,False
2022-11-10,79.0,0.0,0.0,28080.0,288.54999999999995,283.84999999999997,autumn,False
